"MonitoringLocationIdentifier","MonitoringLocationName","MonitoringLocationTypeName","State","AU_ID","AU_NAME","Dist_to_AU_m","LongitudeMeasure","LatitudeMeasure"
"WYDEQ_WATERSHED-MRW0234","Poker Hollow Creek - 8700","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",27393.6897079942,-106.899850000002,42.5576120000017
"WYDEQ_WATERSHED-MRW0235","Poker Hollow Creek - 8050","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",29306.2064041022,-106.899850000002,42.5332840000017
"WYDEQ_WATERSHED-MRW0236","Bear Creek - 7447","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",23009.955741458,-106.899850000002,42.8265940000017
"WYDEQ_WATERSHED-MRW0237","Poker Creek - Mount Isabel","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",35924.1127391313,-106.899850000002,42.4575300000017
"WYDEQ_WATERSHED-MRW0238","North Fork Cottonwood Creek - Campground","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",22120.0836212201,-106.899850000002,42.6413800000017
"WYDEQ_WATERSHED-MRW0239","Murphy Creek - Murphy Lake","Stream","Wyoming","WYNP101800070406_03","Poison Spider Creek",33069.1824656041,-106.899850000002,43.0543100000017
"WYDEQ_WATERSHED-MRW0240","Corral Creek - 7858","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",20691.8401159364,-106.899850000002,42.6794300000017
"WYDEQ_WATERSHED-MRW0241","Smiths Fork - Porcupine Ridge","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",34186.4061528085,-106.899850000002,42.4765600000017
"WYDEQ_WATERSHED-MRW0242","Smiths Fork - Above Porcupine","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",40455.6062103193,-106.899850000002,42.4096700000017
"WYDEQ_WATERSHED-MRW0243","Smiths Fork - Preacher","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",50136.8391486606,-106.899850000002,42.3125500000017
"WYDEQ_WATERSHED-MRW0244","Smiths Fork - Above Twiss","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",53736.3943543682,-106.899850000002,42.2775100000017
"WYDEQ_WATERSHED-MRW0245","Sheep Creek - McDougal Gap","Stream","Wyoming","WYNP101800070406_03","Poison Spider Creek",23646.7346163588,-106.899850000002,42.8387800000017
"WYDEQ_WATERSHED-MRW0246","Greys River - Below Moose Flat","Stream","Wyoming","WYNP101800070406_03","Poison Spider Creek",28027.3021333869,-106.899850000002,42.9815400000017
"WYDEQ_WATERSHED-MRW0247","Little Greys River - Bull Hollow","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",31275.2907855152,-106.899850000002,43.1216000000017
"WYDEQ_WATERSHED-MRW0248","Salt River - Above Miller Creek","Stream","Wyoming","WYNP101800070406_03","Poison Spider Creek",25506.5649098165,-106.899850000002,42.9323800000017
"WYDEQ_WATERSHED-MRW0249","Hobble Creek - Above Spring Lake Creek","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",40169.6553815098,-106.899850000002,42.4126300000017
"WYDEQ_WATERSHED-MRW0250","Hobble Creek - Below Hobble Creek Campground","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",44335.6542192988,-106.899850000002,42.3701100000017
"WYDEQ_WATERSHED-MRW0251","Crow Creek - Above Spring Creek","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",21230.6387925712,-106.899850000002,42.6626200000017
"WYDEQ_WATERSHED-MRW0252","COANTAG CREEK - LAKE MOUNTAIN","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",44322.7426196021,-106.899850000002,42.3702400000017
"WYDEQ_WATERSHED-MRW0253","COANTAG CREEK - BELOW MISTUM","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",45147.0131535729,-106.899850000002,42.3619600000017
"WYDEQ_WATERSHED-MRW0254","GIRAFFE CREEK - CHAPO","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",34913.6045674893,-106.899850000002,42.4685400000017
"WYDEQ_WATERSHED-MRW0255","HUFF CREEK - BELOW HUFF LAKE","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",45828.7481064516,-106.899850000002,42.3551400000017
"WYDEQ_WATERSHED-MRW0256","LITTLE MUDDY CREEK - ABOVE STONER CREEK","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",44090.5005285685,-106.899850000002,42.3725800000017
"WYDEQ_WATERSHED-MRW0257","MILL CREEK - BY SOUTH FORK","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",61177.2436620871,-106.899850000002,42.2062000000017
"WYDEQ_WATERSHED-MRW0258","MILL CREEK - ABOVE FIRST CREEK","Stream","Wyoming","WYNP101800050103_02","Little Medicine Bow River",61421.7023791082,-106.899850000002,42.1964800000017
"WYDEQ_WATERSHED-MRW0259","PORCUPINE CREEK - WETLAND","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",39130.2447726784,-106.899850000002,42.4234500000017
"WYDEQ_WATERSHED-MRW0260","PORCUPINE CREEK - PORCUPINE RIDGE","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",42016.2995473618,-106.899850000002,42.3936300000017
"WYDEQ_WATERSHED-MRW0261","ROBINSON CREEK - ABOVE GIRAFFE CREEK","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",34757.9044625695,-106.899850000002,42.4702500000017
"WYDEQ_WATERSHED-MRW0262","SALT CREEK - CANYON INN","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",41306.6596856414,-106.899850000002,42.4009000000017
"WYDEQ_WATERSHED-MRW0263","SOUTH FORK RAYMOND CREEK - BIG BEND","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",54649.0262988461,-106.899850000002,42.2686900000017
"WYDEQ_WATERSHED-MRW0264","TRESPASS CREEK - PINE KNOLL","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",36952.3582448806,-106.899850000002,42.4464700000017
"WYDEQ_WATERSHED-MRW0265","Blackrock Creek-Blackrock Meadows","Stream","Wyoming","WYPR100902010206_01","Beartrap Creek",9278.64956305759,-106.899850000002,43.8049700000016
"WYDEQ_WATERSHED-MRW0266","Buffalo Fork River-Buffalo Valley Ranch","Stream","Wyoming","WYPR100902010206_01","Beartrap Creek",7489.33920897457,-106.899850000002,43.8450500000016
"WYDEQ_WATERSHED-MRW0267","Bullmoose Creek-Leeds Confluence  S","Stream","Wyoming","WYPR100902010102_01","Middle Fork Powder River",9617.93737910352,-106.899850000002,43.5094110000017
"WYDEQ_WATERSHED-MRW0268","Cliff Creek-Below Bondurant Creek  Southeast of Hoback Junction.","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",30378.610784755,-106.899850000002,43.1318320000017
"WYDEQ_WATERSHED-MRW0269","Cottonwood Creek-Pinch Point","Stream","Wyoming","WYPR100902010102_01","Middle Fork Powder River",4583.38343913927,-106.899850000002,43.5568940000016
"WYDEQ_WATERSHED-MRW0270","Cottonwood Creek-Near Confluence","Stream","Wyoming","WYPR100902010102_01","Middle Fork Powder River",4793.25405696542,-106.899850000002,43.5548140000017
"WYDEQ_WATERSHED-MRW0271","Dell Creek-Above Mill Creek  North of Bondurant","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",21475.8066975142,-106.899850000002,43.2528140000016
"WYDEQ_WATERSHED-MRW0272","Fall Creek-Above Coburn Creek","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",18754.0473698829,-106.899850000002,43.3361230000016
"WYDEQ_WATERSHED-MRW0273","Gros Ventre River-Lower Slide Lake","Stream","Wyoming","WYPR100902010102_01","Middle Fork Powder River",2037.55375204966,-106.899850000002,43.6290360000016
"WYDEQ_WATERSHED-MRW0274","Hoback River-Beaver Mountain","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",20150.7631395733,-106.899850000002,43.2803620000017
"WYDEQ_WATERSHED-MRW0275","Jack Creek-Road Crossing","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",23811.0910986909,-106.899850000002,43.2151590000017
"WYDEQ_WATERSHED-MRW0276","Mosquito Creek-Below Mill Creek","Stream","Wyoming","WYPR100902030403_01","Willow Creek",15484.9045035679,-106.899850000002,43.4380840000017
"WYDEQ_WATERSHED-MRW0277","North Leigh Creek-Idaho Border","Stream","Wyoming","WYPR100902010206_01","Beartrap Creek",7539.20169889046,-106.899850000002,43.8424240000016
"WYDEQ_WATERSHED-MRW0278","Pilgrim Creek-Pilgrim Mountain  North of Moran Junction, 0.95 mile hike on trail east of Jackson Lake.","Stream","Wyoming","WYPR100902050110_02","Pole Creek",4406.07471660878,-106.899850000002,43.9362490000016
"WYDEQ_WATERSHED-MRW0279","South Fork Fish Creek-Above NF Confluence","Stream","Wyoming","WYPR100902010102_01","Middle Fork Powder River",2943.51784739668,-106.899850000002,43.5744422000016
"WYDEQ_WATERSHED-MRW0280","South Fork Spread Creek-Below Kettle Creek","Stream","Wyoming","WYPR100902010202_00","Beaver Creek",2053.85874861337,-106.899850000002,43.6887250000017
"WYDEQ_WATERSHED-SR0110","LAKE CREEK - BELOW LAKE CREEK ROAD","Stream","Wyoming","WYNP101800020500_01","Encampment River",192.313008596446,-106.899850000002,41.1267800000018
"WYDEQ_WATERSHED-SR0111","SAVAGE RUN CREEK - A BAR A","Stream","Wyoming","WYNP101800020500_01","Encampment River",29.3914704742454,-106.899850000002,41.1575000000018
"WYDEQ_WATERSHED-WB0302","WB0302 - Shoshone River - below Sulphur Creek","Stream","Wyoming","WYBH100800140107_01","Dry Gulch",11074.3086285009,-109.083387000002,44.5290620000015
"WYDEQ_WATERSHED-WB0307","WB0307 - Shoshone River - Corbett Bridge","Stream","Wyoming","WYBH100800140107_01","Dry Gulch",1549.81760095758,-108.947880900002,44.5925053000015
"WYDEQ_WATERSHED-WB0311","WB0311 - Shoshone River - below Willwood Dam","Stream","Wyoming","WYBH100800140107_01","Dry Gulch",11248.5500869997,-108.912997600002,44.6764249000015
"WYDEQ_WATERSHED-WB0346","WB0346 - Shoshone River - Below Eaglenest Creek","Stream","Wyoming","WYBH100800140206_01","Bitter Creek",11949.5078559055,-108.896870000002,44.6911640000015
"WYDEQ_WATERSHED-WB0405","Shoshone River - Below Sage Creek","Stream","Wyoming","WYTR100901010400_01","Prairie Dog Creek",2313.50067846743,-106.899850000002,44.8591890000016
"WYDEQ_WATERSHED-WB0477","Sweetwater River Lewiston  Remote,","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",37689.4838173047,-106.899850000002,42.4386210000017
"WYDEQ_WATERSHED-WB0478","Sweetwater River Barras","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",32919.599628237,-106.899850000002,42.4907520000017
"WYDEQ_WATERSHED-WB0487","Shoshone River - Below 295","Stream","Wyoming","WYTR100901010400_01","Prairie Dog Creek",2443.34855527775,-106.899850000002,44.7068570000016
"WYDEQ_WATERSHED-WB0488","Shoshone River - Below Penrose","Stream","Wyoming","WYTR100901010400_01","Prairie Dog Creek",1163.33106413767,-106.899850000002,44.7408590000016
"WYDEQ_WATERSHED-WB0489","Shoshone River - Old Hwy 14A","Stream","Wyoming","WYTR100901010400_01","Prairie Dog Creek",793.662791621985,-106.899850000002,44.8378580000016
"WYDEQ_WATERSHED-WB0493","Green River- Union Pass Bridge","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",21023.1229756131,-106.899850000002,43.2614150000017
"WYDEQ_WATERSHED-WB0495","Green River- Warren Bridge","Stream","Wyoming","WYNP101800070406_03","Poison Spider Creek",30458.4225267836,-106.899850000002,43.0189280000017
"WYDEQ_WATERSHED-WB0498","Shoshone River - Below Buck Creek","Stream","Wyoming","WYTR100901010400_01","Prairie Dog Creek",4414.4180962306,-106.899850000002,44.6593260000016
"WYDEQ_WATERSHED-WB0500","Sweetwater River   Above Palmer","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",38515.8934364302,-106.899850000002,42.4298930000017
"WYDEQ_WATERSHED-WB0501","Sweetwater River  Phelps Dodge Bridge","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",42086.679074737,-106.899850000002,42.3929110000017
"WYDEQ_WATERSHED-WB0502","Sweetwater River  Below Silver","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",33406.1207517743,-106.899850000002,42.4852660000017
"WYDEQ_WATERSHED-WB0503","BADWATER CREEK - UPPER WATERSHED  Also known as Site 13","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",18731.7910421758,-106.899850000002,43.3395600000017
"WYDEQ_WATERSHED-WB0504","BADWATER CREEK - ABOVE LOST CABIN  Also known as Site 12","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",19294.2349599989,-106.899850000002,43.3053000000017
"WYDEQ_WATERSHED-WB0505","BADWATER CREEK - ABOVE ALKALI CREEK  Also known as Site 11","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",21034.5345488724,-106.899850000002,43.2611900000016
"WYDEQ_WATERSHED-WB0506","BADWATER CREEK - BELOW ALKALI CREEK  Also known as Site 9","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",20996.0837592926,-106.899850000002,43.2619500000017
"WYDEQ_WATERSHED-WB0507","BADWATER CREEK - ABOVE BRIDGER CREEK  Also known as Site 8","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",19897.2809872478,-106.899850000002,43.2867800000017
"WYDEQ_WATERSHED-WB0508","BADWATER CREEK - BELOW BRIDGER CREEK  Also known as Site 6","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",19875.3660947455,-106.899850000002,43.2873630000017
"WYDEQ_WATERSHED-WB0509","BADWATER CREEK - BELOW SCHOENING CREEK  Also known as Site 5","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",20338.1666929089,-106.899850000002,43.2759400000017
"WYDEQ_WATERSHED-WB0510","BADWATER CREEK - BELOW DRY CREEK  Also known as Site 3","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",20666.1561369918,-106.899850000002,43.2687100000017
"WYDEQ_WATERSHED-WB0511","BADWATER CREEK - BELOW HOODOO CREEK  Also known as Site 2","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",20396.9589410279,-106.899850000002,43.2746000000016
"WYDEQ_WATERSHED-WB0512","BADWATER CREEK - NEAR BONNEVILLE ROAD  Also known as Site 1","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",20760.0315100759,-106.899850000002,43.2667400000016
"WYDEQ_WATERSHED-WB0513","ALKALI CREEK - ABOVE AETHON OUTFALLS  Also known as Site 14","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",24790.640870508,-106.899850000002,43.2013310000017
"WYDEQ_WATERSHED-WB0514","ALKALI CREEK - ALKALI CREEK TERMINUS  Also known as Site 10","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",21089.1251383408,-106.899850000002,43.2601200000016
"WYDEQ_WATERSHED-WB0515","BRIDGER CREEK - BRIDGER CREEK TERMINUS  Also known as Site 7","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",19885.9806173425,-106.899850000002,43.2870800000017
"WYDEQ_WATERSHED-WB0516","DRY CREEK - DRY CREEK TERMINUS  Also known as Site 4","Stream","Wyoming","WYPR100902030400_01","South Fork Powder River",20218.7353043226,-106.899850000002,43.2787300000017
"WYDEQ_WATERSHED-WB0517","BITTER CREEK - ABOVE PIEROTTO DIVERSION","Stream","Wyoming","WYNP101800020000_01","North Platte River",9598.62040067751,-106.899850000002,41.6675100000017
"WYDEQ_WATERSHED-WB0518","Clarks Fork  7RP North","Stream","Wyoming","WYTR100901010400_01","Prairie Dog Creek",2194.66240223241,-106.899850000002,44.8579800000016
"WYDEQ_WATERSHED-WB0554","ANTELOPE CREEK - NWR","Stream","Wyoming","WYNP101800020000_01","North Platte River",35607.8182736512,-106.899850000002,41.9113300000017
"WYDEQ_WATERSHED-WB0555","BEAR RIVER - BELOW BULL CREEK","Stream","Wyoming","WYLS140500030104_00","North Fork Little Snake River",3486.19848370961,-106.899850000002,41.0126600000017
"WYDEQ_WATERSHED-WB0556","BEAR RIVER - ABOVE BOOTH","Stream","Wyoming","WYNP101800020500_01","Encampment River",174.367488694111,-106.899850000002,41.1548200000018
"WYDEQ_WATERSHED-WB0557","BEAR RIVER - TOWN OF BEAR RIVER","Stream","Wyoming","WYNP101800020800_01","Jack Creek",3098.97358401728,-106.899850000002,41.3850500000018
"WYDEQ_WATERSHED-WB0558","PLEASANT VALLEY CREEK - PICNIC HOLLOW","Stream","Wyoming","WYNP101800020703_01","South Spring Creek",2167.07720926358,-106.899850000002,41.3464600000017
"WYDEQ_WATERSHED-WB0559","ROCK CREEK - ROCK SLIDE","Stream","Wyoming","WYNP101800020000_01","North Platte River",40585.4437235618,-106.899850000002,41.9565400000017
"WYDEQ_WATERSHED-WB0560","SAWMILL CREEK - ABOVE CCC","Stream","Wyoming","WYNP101800070302_01","Poison Spring Creek",57892.6509210797,-106.899850000002,42.2375200000017
"WYDEQ_WATERSHED-WB0561","YELLOW CREEK - ABOVE RANDALL DRAW","Stream","Wyoming","WYLS140500030104_00","North Fork Little Snake River",2011.75809306221,-106.899850000002,41.0406100000017
"WYDEQ_WATERSHED-WB0562","YELLOW CREEK - BELOW SIX SECTION DRAW","Stream","Wyoming","WYLS140500030104_00","North Fork Little Snake River",457.15760851907,-106.899850000002,41.0589900000018
"WYDEQ_WATERSHED-WB205","WB205 - Sweetwater River-Pony Express","Stream","Wyoming","WYNP101800060204_01","Willow Creek",9646.86865339466,-108.789616700002,42.3719333000016
"WYDEQ_WATERSHED-WB25","WB25 - SWEETWATER RIVER - WILSON BAR","Stream","Wyoming","WYNP101800060204_01","Willow Creek",9452.20874924663,-108.533611100002,42.4063889000016
"WYDEQ_WATERSHED-WB26","WB26 - GREEN RIVER - NEAR NEW FORK RIVER","Stream","Wyoming","WYGR140401020203_00","New Fork River",1409.2660610343,-109.948333300002,42.5705556000015
"WYDEQ_WATERSHED-WHP0057","Horse Creek - Bullwhacker","Stream","Wyoming","WYNP101800020000_01","North Platte River",1818.62052870017,-106.899850000002,41.5047449000018
"WYDEQ_WATERSHED-WHP0063","HORSE CREEK - RD 232","Stream","Wyoming","WYNP101800020800_01","Jack Creek",80.9880530621147,-106.899850000002,41.4672220000017
"WYDEQ_WATERSHED-WHP0064","HORSE CREEK - HWY 85","Stream","Wyoming","WYNP101800020000_01","North Platte River",566.852178722028,-106.899850000002,41.5416670000017
"WYDEQ_WATERSHED-WHP0065","HORSE CREEK - COUNTY LINE","Stream","Wyoming","WYNP101800020000_01","North Platte River",2244.19362030836,-106.899850000002,41.5727780000017
"WYDEQ_WATERSHED-WHP0066","BEAR CREEK - 85/151","Stream","Wyoming","WYNP101800020000_01","North Platte River",7176.2366850636,-106.899850000002,41.6416670000017
"WYDEQ_WATERSHED-WHP0067","HORSE CREEK - RD 14","Stream","Wyoming","WYNP101800020000_01","North Platte River",8130.59574946982,-106.899850000002,41.6516670000018
"WYDEQ_WATERSHED-WHP0068","HORSE CREEK - DUROC B","Stream","Wyoming","WYNP101800020000_01","North Platte River",18354.8281653703,-106.899850000002,41.7527780000017
"WYDEQ_WATERSHED-WHP0069","HORSE CREEK - RD 42","Stream","Wyoming","WYNP101800020000_01","North Platte River",29554.042656666,-106.899850000002,41.8561100000017
"WYDEQ_WATERSHED-WHP0070","HORSE CREEK - BELOW EGHD","Stream","Wyoming","WYNP101800020000_01","North Platte River",34987.9285174474,-106.899850000002,41.9056890000017
"WYDEQ_WATERSHED-WHP0071","DRY CREEK - MOUTH","Stream","Wyoming","WYNP101800020000_01","North Platte River",31012.0095044925,-106.899850000002,41.8694400000017
"WYDEQ_WATERSHED-WHP0072","HORSE CREEK - RD 53","Stream","Wyoming","WYNP101800020000_01","North Platte River",31350.8903519065,-106.899850000002,41.8725350000017
"WYDEQ_WATERSHED-WHP0073","HORSE CREEK - RD 48","Stream","Wyoming","WYNP101800020000_01","North Platte River",34333.4321236668,-106.899850000002,41.8997300000017
"WYDEQ_WATERSHED-WHP0075","DRY CREEK - RD 32","Stream","Wyoming","WYNP101800020000_01","North Platte River",21718.9068622921,-106.899850000002,41.7840200000017
"WYDEQ_WATERSHED-WHP0076","DRY CREEK - RD 40","Stream","Wyoming","WYNP101800020000_01","North Platte River",28189.987943647,-106.899850000002,41.8436150000017
"WYDEQ_WATERSHED-WHP42","WHP42 - HORSE CREEK - DUROC","Stream","Wyoming","WYNP101800120300_01","Bear Creek",7274.13621251462,-104.226088300002,41.7541257000019
