ActivityTypeCode,ActivityMediaName,TADA.ActivityMediaName,ActivityMediaSubdivisionName,ResultSampleFractionText,TADA.ResultSampleFractionText,CharacteristicName,TADA.CharacteristicName,SubjectTaxonomicName,SampleTissueAnatomyName,MethodSpeciationName,TADA.MethodSpeciationName,TADA.ComparableDataIdentifier,ActivityStartDate,ActivityStartTime.Time,ActivityStartTime.TimeZoneCode,ActivityStartDateTime,ResultMeasureValue,ResultMeasure.MeasureUnitCode,TADA.ResultMeasureValue,TADA.ResultMeasure.MeasureUnitCode,TADA.WQXResultUnitConversion,ResultValueTypeName,TADA.ResultMeasureValueDataTypes.Flag,ResultDetectionConditionText,DetectionQuantitationLimitTypeName,DetectionQuantitationLimitMeasure.MeasureValue,DetectionQuantitationLimitMeasure.MeasureUnitCode,TADA.DetectionQuantitationLimitMeasure.MeasureValue,TADA.DetectionQuantitationLimitMeasure.MeasureUnitCode,TADA.DetectionQuantitationLimitMeasure.MeasureValueDataTypes.Flag,ResultDepthHeightMeasure.MeasureValue,TADA.ResultDepthHeightMeasure.MeasureValue,TADA.ResultDepthHeightMeasure.MeasureValueDataTypes.Flag,ResultDepthHeightMeasure.MeasureUnitCode,TADA.ResultDepthHeightMeasure.MeasureUnitCode,ResultDepthAltitudeReferencePointText,ActivityRelativeDepthName,ActivityDepthHeightMeasure.MeasureValue,TADA.ActivityDepthHeightMeasure.MeasureValue,TADA.ActivityDepthHeightMeasure.MeasureValueDataTypes.Flag,ActivityDepthHeightMeasure.MeasureUnitCode,TADA.ActivityDepthHeightMeasure.MeasureUnitCode,ActivityTopDepthHeightMeasure.MeasureValue,TADA.ActivityTopDepthHeightMeasure.MeasureValue,TADA.ActivityTopDepthHeightMeasure.MeasureValueDataTypes.Flag,ActivityTopDepthHeightMeasure.MeasureUnitCode,TADA.ActivityTopDepthHeightMeasure.MeasureUnitCode,ActivityBottomDepthHeightMeasure.MeasureValue,TADA.ActivityBottomDepthHeightMeasure.MeasureValue,TADA.ActivityBottomDepthHeightMeasure.MeasureValueDataTypes.Flag,ActivityBottomDepthHeightMeasure.MeasureUnitCode,TADA.ActivityBottomDepthHeightMeasure.MeasureUnitCode,ResultTimeBasisText,StatisticalBaseCode,ResultFileUrl,ResultAnalyticalMethod.MethodName,ResultAnalyticalMethod.MethodDescriptionText,ResultAnalyticalMethod.MethodIdentifier,ResultAnalyticalMethod.MethodIdentifierContext,ResultAnalyticalMethod.MethodUrl,SampleCollectionMethod.MethodIdentifier,SampleCollectionMethod.MethodIdentifierContext,SampleCollectionMethod.MethodName,SampleCollectionMethod.MethodDescriptionText,SampleCollectionEquipmentName,MeasureQualifierCode,ResultStatusIdentifier,ResultCommentText,ActivityCommentText,HydrologicCondition,HydrologicEvent,DataQuality.PrecisionValue,DataQuality.BiasValue,DataQuality.ConfidenceIntervalValue,DataQuality.UpperConfidenceLimitValue,DataQuality.LowerConfidenceLimitValue,SamplingDesignTypeCode,LaboratoryName,ResultLaboratoryCommentText,ResultIdentifier,ActivityIdentifier,OrganizationIdentifier,OrganizationFormalName,ProjectName,ProjectDescriptionText,ProjectIdentifier,ProjectFileUrl,QAPPApprovedIndicator,QAPPApprovalAgencyName,CountryCode,StateCode,CountyCode,MonitoringLocationName,TADA.MonitoringLocationName,MonitoringLocationTypeName,TADA.MonitoringLocationTypeName,MonitoringLocationDescriptionText,LatitudeMeasure,TADA.LatitudeMeasure,LongitudeMeasure,TADA.LongitudeMeasure,HorizontalCoordinateReferenceSystemDatumName,HUCEightDigitCode,MonitoringLocationIdentifier,TADA.MonitoringLocationIdentifier,AquiferName,AquiferTypeName,LocalAqfrName,ConstructionDateText,WellDepthMeasure.MeasureValue,WellDepthMeasure.MeasureUnitCode,WellHoleDepthMeasure.MeasureValue,WellHoleDepthMeasure.MeasureUnitCode,ActivityDepthAltitudeReferencePointText,ActivityEndDate,ActivityEndTime.Time,ActivityEndTime.TimeZoneCode,ActivityConductingOrganizationText,SampleAquifer,ActivityLocation.LatitudeMeasure,ActivityLocation.LongitudeMeasure,ResultWeightBasisText,ResultTemperatureBasisText,ResultParticleSizeBasisText,USGSPCode,BinaryObjectFileName,BinaryObjectFileTypeCode,AnalysisStartDate,ResultDetectionQuantitationLimitUrl,LabSamplePreparationUrl,ActivityStartTime.TimeZoneCode_offset,SourceMapScaleNumeric,HorizontalAccuracyMeasure.MeasureValue,HorizontalAccuracyMeasure.MeasureUnitCode,HorizontalCollectionMethodName,VerticalMeasure.MeasureValue,VerticalMeasure.MeasureUnitCode,VerticalAccuracyMeasure.MeasureValue,VerticalAccuracyMeasure.MeasureUnitCode,VerticalCollectionMethodName,VerticalCoordinateReferenceSystemDatumName,FormationTypeText,ProjectMonitoringLocationWeightingUrl,DrainageAreaMeasure.MeasureValue,DrainageAreaMeasure.MeasureUnitCode,ContributingDrainageAreaMeasure.MeasureValue,ContributingDrainageAreaMeasure.MeasureUnitCode,ProviderName,LastUpdated,TADA.Remove
Sample-Integrated Vertical Profile,Water,WATER,,Dissolved,DISSOLVED,Nitrogen,NITROGEN,,,as N,AS N,NITROGEN_DISSOLVED_AS N_MG/L,6/1/2021,10:20:00,MST,6/1/2021 17:20,0.449,mg/L,0.449,MG/L,Convert,Actual,Numeric,,Lower Reporting Limit,0.2,mg/L,0.2,MG/L,Numeric,,,NA - Not Available,,,,Surface,,,NA - Not Available,,,0,0,Numeric,m,m,2,2,Numeric,m,m,,,,"Standard Test Method for Total Nitrogen, and Total Kjeldahl Nitrogen (TKN) by Calculation, in Water by High Temperature",,D8083-16,ASTM,,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),,Accepted,,,,,,,,,,"Targeted - A targeted sample is where a ""sample"" of the subject matter, be that people, plants/animals etc is selected using certain criteria, i.e. pregnant mothers between the ages of 25-30. Targeted samples are usually used by businesses or companies carrying out surveys on a particular group of people.",Utah DOH Division of Epidemilogy and Laboratory Services,,STORET-1025058262,UTAHDWQ_WQX-LAKES210531-4900450-0601-2-C,UTAHDWQ_WQX,Utah Department Of Environmental Quality,Targeted,"This will cover many monitoring events including any routine monitoring with the purpose of identifying stressors or causes of impairment such as the basin intensives, TMDL studies.",302,,,,US,49,3,MANTUA RES S MIDLAKE 02,MANTUA RES S MIDLAKE 02,Lake,LAKE,,41.50133,41.50133,-111.92688,-111.92688,NAD83,16010204,UTAHDWQ_WQX-4900450,UTAHDWQ_WQX-4900450,,,,,,,,,,,,,Division of Water Quality,,41.50133,-111.92688,,,,,,,6/10/2021,https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-LAKES210531-4900450-0601-2-C/results/1025058262/resdetectqntlmts,,7,,,,GPS-Unspecified,,,,,,,,,,,,,STORET,2024-05-08T04:59:33,FALSE
Sample-Integrated Vertical Profile,Water,WATER,,Total,TOTAL,Nitrogen,NITROGEN,,,as N,AS N,NITROGEN_TOTAL_AS N_MG/L,6/1/2021,10:20:00,MST,6/1/2021 17:20,0.355,mg/L,0.355,MG/L,Convert,Actual,Numeric,,Lower Reporting Limit,0.2,mg/L,0.2,MG/L,Numeric,,,NA - Not Available,,,,Surface,,,NA - Not Available,,,0,0,Numeric,m,m,2,2,Numeric,m,m,,,,"Standard Test Method for Total Nitrogen, and Total Kjeldahl Nitrogen (TKN) by Calculation, in Water by High Temperature",,D8083-16,ASTM,,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),,Accepted,,,,,,,,,,"Targeted - A targeted sample is where a ""sample"" of the subject matter, be that people, plants/animals etc is selected using certain criteria, i.e. pregnant mothers between the ages of 25-30. Targeted samples are usually used by businesses or companies carrying out surveys on a particular group of people.",Utah DOH Division of Epidemilogy and Laboratory Services,,STORET-1025058266,UTAHDWQ_WQX-LAKES210531-4900450-0601-2-C,UTAHDWQ_WQX,Utah Department Of Environmental Quality,Targeted,"This will cover many monitoring events including any routine monitoring with the purpose of identifying stressors or causes of impairment such as the basin intensives, TMDL studies.",302,,,,US,49,3,MANTUA RES S MIDLAKE 02,MANTUA RES S MIDLAKE 02,Lake,LAKE,,41.50133,41.50133,-111.92688,-111.92688,NAD83,16010204,UTAHDWQ_WQX-4900450,UTAHDWQ_WQX-4900450,,,,,,,,,,,,,Division of Water Quality,,41.50133,-111.92688,,,,,,,6/8/2021,https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-LAKES210531-4900450-0601-2-C/results/1025058266/resdetectqntlmts,,7,,,,GPS-Unspecified,,,,,,,,,,,,,STORET,2024-05-08T04:59:33,FALSE
Sample-Routine,Water,WATER,,Total,TOTAL,Nitrogen,NITROGEN,,,as N,AS N,NITROGEN_TOTAL_AS N_MG/L,6/1/2021,10:25:00,MST,6/1/2021 17:25,0.364,mg/L,0.364,MG/L,Convert,Actual,Numeric,,Lower Reporting Limit,0.2,mg/L,0.2,MG/L,Numeric,,,NA - Not Available,,,,Bottom,5.01,5.01,Numeric,m,m,,,NA - Not Available,,,,,NA - Not Available,,,,,,"Standard Test Method for Total Nitrogen, and Total Kjeldahl Nitrogen (TKN) by Calculation, in Water by High Temperature",,D8083-16,ASTM,,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),,Accepted,,,,,,,,,,"Targeted - A targeted sample is where a ""sample"" of the subject matter, be that people, plants/animals etc is selected using certain criteria, i.e. pregnant mothers between the ages of 25-30. Targeted samples are usually used by businesses or companies carrying out surveys on a particular group of people.",Utah DOH Division of Epidemilogy and Laboratory Services,,STORET-1025058278,UTAHDWQ_WQX-LAKES210531-4900450-0601-29-C,UTAHDWQ_WQX,Utah Department Of Environmental Quality,Targeted,"This will cover many monitoring events including any routine monitoring with the purpose of identifying stressors or causes of impairment such as the basin intensives, TMDL studies.",302,,,,US,49,3,MANTUA RES S MIDLAKE 02,MANTUA RES S MIDLAKE 02,Lake,LAKE,,41.50133,41.50133,-111.92688,-111.92688,NAD83,16010204,UTAHDWQ_WQX-4900450,UTAHDWQ_WQX-4900450,,,,,,,,,,,,,Division of Water Quality,,41.50133,-111.92688,,,,,,,6/8/2021,https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-LAKES210531-4900450-0601-29-C/results/1025058278/resdetectqntlmts,,7,,,,GPS-Unspecified,,,,,,,,,,,,,STORET,2024-05-08T04:59:34,FALSE
Sample-Routine,Water,WATER,,Dissolved,DISSOLVED,Nitrogen,NITROGEN,,,as N,AS N,NITROGEN_DISSOLVED_AS N_MG/L,6/1/2021,10:25:00,MST,6/1/2021 17:25,0.285,mg/L,0.285,MG/L,Convert,Actual,Numeric,,Lower Reporting Limit,0.2,mg/L,0.2,MG/L,Numeric,,,NA - Not Available,,,,Bottom,5.01,5.01,Numeric,m,m,,,NA - Not Available,,,,,NA - Not Available,,,,,,"Standard Test Method for Total Nitrogen, and Total Kjeldahl Nitrogen (TKN) by Calculation, in Water by High Temperature",,D8083-16,ASTM,,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),,Accepted,,,,,,,,,,"Targeted - A targeted sample is where a ""sample"" of the subject matter, be that people, plants/animals etc is selected using certain criteria, i.e. pregnant mothers between the ages of 25-30. Targeted samples are usually used by businesses or companies carrying out surveys on a particular group of people.",Utah DOH Division of Epidemilogy and Laboratory Services,,STORET-1025058280,UTAHDWQ_WQX-LAKES210531-4900450-0601-29-C,UTAHDWQ_WQX,Utah Department Of Environmental Quality,Targeted,"This will cover many monitoring events including any routine monitoring with the purpose of identifying stressors or causes of impairment such as the basin intensives, TMDL studies.",302,,,,US,49,3,MANTUA RES S MIDLAKE 02,MANTUA RES S MIDLAKE 02,Lake,LAKE,,41.50133,41.50133,-111.92688,-111.92688,NAD83,16010204,UTAHDWQ_WQX-4900450,UTAHDWQ_WQX-4900450,,,,,,,,,,,,,Division of Water Quality,,41.50133,-111.92688,,,,,,,6/10/2021,https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-LAKES210531-4900450-0601-29-C/results/1025058280/resdetectqntlmts,,7,,,,GPS-Unspecified,,,,,,,,,,,,,STORET,2024-05-08T04:59:34,FALSE
Sample-Integrated Vertical Profile,Water,WATER,,Total,TOTAL,Nitrogen,NITROGEN,,,as N,AS N,NITROGEN_TOTAL_AS N_MG/L,9/1/2021,9:50:00,MST,9/1/2021 16:50,0.663,mg/L,0.663,MG/L,Convert,Actual,Numeric,,Lower Reporting Limit,0.2,mg/L,0.2,MG/L,Numeric,,,NA - Not Available,,,,Surface,,,NA - Not Available,,,0,0,Numeric,m,m,2,2,Numeric,m,m,,,,"Standard Test Method for Total Nitrogen, and Total Kjeldahl Nitrogen (TKN) by Calculation, in Water by High Temperature",,D8083-16,ASTM,,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),,Accepted,,,,,,,,,,"Targeted - A targeted sample is where a ""sample"" of the subject matter, be that people, plants/animals etc is selected using certain criteria, i.e. pregnant mothers between the ages of 25-30. Targeted samples are usually used by businesses or companies carrying out surveys on a particular group of people.",Utah DOH Division of Epidemilogy and Laboratory Services,,STORET-1025058289,UTAHDWQ_WQX-LAKES210830-4900450-0901-2-C,UTAHDWQ_WQX,Utah Department Of Environmental Quality,Targeted,"This will cover many monitoring events including any routine monitoring with the purpose of identifying stressors or causes of impairment such as the basin intensives, TMDL studies.",302,,,,US,49,3,MANTUA RES S MIDLAKE 02,MANTUA RES S MIDLAKE 02,Lake,LAKE,,41.50133,41.50133,-111.92688,-111.92688,NAD83,16010204,UTAHDWQ_WQX-4900450,UTAHDWQ_WQX-4900450,,,,,,,,,,,,,Division of Water Quality,,41.50133,-111.92688,,,,,,,9/9/2021,https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-LAKES210830-4900450-0901-2-C/results/1025058289/resdetectqntlmts,,7,,,,GPS-Unspecified,,,,,,,,,,,,,STORET,2024-05-08T04:59:34,FALSE
Sample-Integrated Vertical Profile,Water,WATER,,Dissolved,DISSOLVED,Nitrogen,NITROGEN,,,as N,AS N,NITROGEN_DISSOLVED_AS N_MG/L,9/1/2021,9:50:00,MST,9/1/2021 16:50,0.935,mg/L,0.935,MG/L,Convert,Actual,Numeric,,Lower Reporting Limit,0.2,mg/L,0.2,MG/L,Numeric,,,NA - Not Available,,,,Surface,,,NA - Not Available,,,0,0,Numeric,m,m,2,2,Numeric,m,m,,,,"Standard Test Method for Total Nitrogen, and Total Kjeldahl Nitrogen (TKN) by Calculation, in Water by High Temperature",,D8083-16,ASTM,,DWQ-001,UTAHDWQ_WQX,Water Grab Sampling,,Miscellaneous (Other),,Accepted,,,,,,,,,,"Targeted - A targeted sample is where a ""sample"" of the subject matter, be that people, plants/animals etc is selected using certain criteria, i.e. pregnant mothers between the ages of 25-30. Targeted samples are usually used by businesses or companies carrying out surveys on a particular group of people.",Utah DOH Division of Epidemilogy and Laboratory Services,,STORET-1025058292,UTAHDWQ_WQX-LAKES210830-4900450-0901-2-C,UTAHDWQ_WQX,Utah Department Of Environmental Quality,Targeted,"This will cover many monitoring events including any routine monitoring with the purpose of identifying stressors or causes of impairment such as the basin intensives, TMDL studies.",302,,,,US,49,3,MANTUA RES S MIDLAKE 02,MANTUA RES S MIDLAKE 02,Lake,LAKE,,41.50133,41.50133,-111.92688,-111.92688,NAD83,16010204,UTAHDWQ_WQX-4900450,UTAHDWQ_WQX-4900450,,,,,,,,,,,,,Division of Water Quality,,41.50133,-111.92688,,,,,,,9/21/2021,https://www.waterqualitydata.us/data/providers/STORET/organizations/UTAHDWQ_WQX/activities/UTAHDWQ_WQX-LAKES210830-4900450-0901-2-C/results/1025058292/resdetectqntlmts,,7,,,,GPS-Unspecified,,,,,,,,,,,,,STORET,2024-05-08T04:59:34,FALSE
Field Msr/Obs,Water,WATER,,None,NONE,Nitrate,NITRATE,,,unknown,,NITRATE_NONE_NA_MG/L,2/20/2021,,,,0.34,mg/L,0.34,MG/L,Convert,Actual,Numeric,,,,,,,NA - Not Available,,,NA - Not Available,,,,,,,NA - Not Available,,,,,NA - Not Available,,,,,NA - Not Available,,,,,,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,300,USEPA,,,,,,Water Bottle,,Final,,,,,,,,,,,SR 080,,STORET-1036957432,ADVENTURESCIENTISTS-f2d680ef-dfe5-4b9b-b0e8-0d14d2d62221-39.11.110.11,ADVENTURESCIENTISTS,Adventure Scientists (Volunteer)*,Wild and Scenic Rivers,Adventure Scientists' Wild and Scenic Rivers project,AS-WSR-1,,,,US,49,19,Green Wild and Scenic River-39.11.110.11,GREEN WILD AND SCENIC RIVER-39.11.110.11,River/Stream,RIVER/STREAM,,39.1146823,39.1146823,-110.1090854,-110.1090854,WGS84,14060008,ADVENTURESCIENTISTS-39.11.110.11,ADVENTURESCIENTISTS-39.11.110.11,,,,,,,,,,,,,,,39.1146823,-110.1090854,,,,,,,,,,,,,,GPS Code (Pseudo Range) Differential,,,,,,,,,,,,,STORET,2024-07-25T01:54:55,FALSE
Field Msr/Obs,Water,WATER,,None,NONE,Nitrate,NITRATE,,,unknown,,NITRATE_NONE_NA_MG/L,5/22/2021,,,,0.34,mg/L,0.34,MG/L,Convert,Actual,Numeric,,,,,,,NA - Not Available,,,NA - Not Available,,,,,,,NA - Not Available,,,,,NA - Not Available,,,,,NA - Not Available,,,,,,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,300,USEPA,,,,,,Water Bottle,,Final,,,,,,,,,,,SR 091,,STORET-1036957678,ADVENTURESCIENTISTS-631e5ad4-caea-4dd8-a8cc-db34a0f8216c-38.52.109.99,ADVENTURESCIENTISTS,Adventure Scientists (Volunteer)*,Wild and Scenic Rivers,Adventure Scientists' Wild and Scenic Rivers project,AS-WSR-1,,,,US,49,19,Green Wild and Scenic River-38.52.109.99,GREEN WILD AND SCENIC RIVER-38.52.109.99,River/Stream,RIVER/STREAM,,38.5242627,38.5242627,-109.9945675,-109.9945675,WGS84,14060008,ADVENTURESCIENTISTS-38.52.109.99,ADVENTURESCIENTISTS-38.52.109.99,,,,,,,,,,,,,,,38.5242627,-109.9945675,,,,,,,,,,,,,,GPS Code (Pseudo Range) Differential,,,,,,,,,,,,,STORET,2024-07-25T01:54:56,FALSE
Field Msr/Obs,Water,WATER,,None,NONE,Nitrate,NITRATE,,,unknown,,NITRATE_NONE_NA_MG/L,6/6/2021,,,,0.36,mg/L,0.36,MG/L,Convert,Actual,Numeric,,,,,,,NA - Not Available,,,NA - Not Available,,,,,,,NA - Not Available,,,,,NA - Not Available,,,,,NA - Not Available,,,,,,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,300,USEPA,,,,,,Water Bottle,,Final,,,,,,,,,,,SR 098,,STORET-1036958867,ADVENTURESCIENTISTS-16af0477-56b0-449e-9e64-cc758c44bb37-39.11.110.11,ADVENTURESCIENTISTS,Adventure Scientists (Volunteer)*,Wild and Scenic Rivers,Adventure Scientists' Wild and Scenic Rivers project,AS-WSR-1,,,,US,49,19,Green Wild and Scenic River-39.11.110.11,GREEN WILD AND SCENIC RIVER-39.11.110.11,River/Stream,RIVER/STREAM,,39.1146823,39.1146823,-110.1090854,-110.1090854,WGS84,14060008,ADVENTURESCIENTISTS-39.11.110.11,ADVENTURESCIENTISTS-39.11.110.11,,,,,,,,,,,,,,,39.1146823,-110.1090854,,,,,,,,,,,,,,GPS Code (Pseudo Range) Differential,,,,,,,,,,,,,STORET,2024-07-25T01:55:00,FALSE
Field Msr/Obs,Water,WATER,,None,NONE,Nitrate,NITRATE,,,unknown,,NITRATE_NONE_NA_MG/L,2/21/2022,,,,0.46,mg/L,0.46,MG/L,Convert,Actual,Numeric,,,,,,,NA - Not Available,,,NA - Not Available,,,,,,,NA - Not Available,,,,,NA - Not Available,,,,,NA - Not Available,,,,,,300.0 ~ EPA; Determination of Inorganic Anions by Ion Chromatography,https://www.nemi.gov/methods/method_summary/4680/,300,USEPA,,,,,,Water Bottle,,Final,,,,,,,,,,,SR 197,,STORET-1036960589,ADVENTURESCIENTISTS-df7b0fb4-ea77-4654-9aa1-51e71c207a9d-39.11.110.11,ADVENTURESCIENTISTS,Adventure Scientists (Volunteer)*,Wild and Scenic Rivers,Adventure Scientists' Wild and Scenic Rivers project,AS-WSR-1,,,,US,49,19,Green Wild and Scenic River-39.11.110.11,GREEN WILD AND SCENIC RIVER-39.11.110.11,River/Stream,RIVER/STREAM,,39.1146823,39.1146823,-110.1090854,-110.1090854,WGS84,14060008,ADVENTURESCIENTISTS-39.11.110.11,ADVENTURESCIENTISTS-39.11.110.11,,,,,,,,,,,,,,,39.1146823,-110.1090854,,,,,,,,,,,,,,GPS Code (Pseudo Range) Differential,,,,,,,,,,,,,STORET,2024-07-25T01:55:06,FALSE
Sample-Routine,Water,WATER,,Total Recoverable,TOTAL RECOVERABLE,Ammonia,AMMONIA,,,as N,AS N,AMMONIA_TOTAL RECOVERABLE_AS N_MG/L,5/25/2021,,,,,mg/L,,MG/L,No Result Value,Actual,NA - Not Available,Not Detected,Method Detection Level,0.0014,mg/L,0.0014,MG/L,Numeric,,,NA - Not Available,,,,,,,NA - Not Available,,,,,NA - Not Available,,,,,NA - Not Available,,,,,,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,https://www.nemi.gov/methods/method_summary/5405/,350.1,USEPA,,NWCA_GRAB,NARS_WQX,NWCA Grab Sample,,Water Sampler (Other),,Final,,,,,,,,,,,,,STORET-1040682879,NARS_WQX-184220_2021,NARS_WQX,EPA National Aquatic Resources Survey (NARS),National Wetland Condition Assessment 2021,National Aquatic Resource Surveys National Wetland Condition Assessment 2021,NWCA 2021,,Y,,US,49,37,NWC_UT-10183,NWC_UT-10183,Wetland Palustrine-Forested,WETLAND PALUSTRINE-FORESTED,,38.40246,38.40246,-109.483482,-109.483482,NAD83,14030005,NARS_WQX-NWC_UT-10183,NARS_WQX-NWC_UT-10183,,,,,,,,,,,,,,,38.40246,-109.483482,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NARS_WQX/activities/NARS_WQX-184220_2021/results/1040682879/resdetectqntlmts,,,,,,GPS-Unspecified,,,,,,,,,,,,,STORET,2024-09-05T15:08:03,FALSE
Sample-Routine,Water,WATER,,Total Recoverable,TOTAL RECOVERABLE,Ammonia,AMMONIA,,,as N,AS N,AMMONIA_TOTAL RECOVERABLE_AS N_MG/L,6/24/2021,,,,0.014,mg/L,0.014,MG/L,Convert,Actual,Numeric,,Method Detection Level,0.0014,mg/L,0.0014,MG/L,Numeric,,,NA - Not Available,,,,,,,NA - Not Available,,,,,NA - Not Available,,,,,NA - Not Available,,,,,,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,https://www.nemi.gov/methods/method_summary/5405/,350.1,USEPA,,NWCA_GRAB,NARS_WQX,NWCA Grab Sample,,Water Sampler (Other),,Final,,,,,,,,,,,,,STORET-1040684480,NARS_WQX-182790_2021,NARS_WQX,EPA National Aquatic Resources Survey (NARS),National Wetland Condition Assessment 2021,National Aquatic Resource Surveys National Wetland Condition Assessment 2021,NWCA 2021,,Y,,US,49,15,NWC_UT-10192,NWC_UT-10192,Wetland Palustrine-Emergent,WETLAND PALUSTRINE-EMERGENT,,39.036373,39.036373,-110.397587,-110.397587,NAD83,14060009,NARS_WQX-NWC_UT-10192,NARS_WQX-NWC_UT-10192,,,,,,,,,,,,,,,39.036373,-110.397587,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NARS_WQX/activities/NARS_WQX-182790_2021/results/1040684480/resdetectqntlmts,,,,,,GPS-Unspecified,,,,,,,,,,,,,STORET,2024-09-05T15:11:16,FALSE
Sample-Routine,Water,WATER,,Total Recoverable,TOTAL RECOVERABLE,Ammonia,AMMONIA,,,as N,AS N,AMMONIA_TOTAL RECOVERABLE_AS N_MG/L,6/23/2021,,,,0.0066,mg/L,0.0066,MG/L,Convert,Actual,Numeric,,Method Detection Level,0.0014,mg/L,0.0014,MG/L,Numeric,,,NA - Not Available,,,,,,,NA - Not Available,,,,,NA - Not Available,,,,,NA - Not Available,,,,,,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,https://www.nemi.gov/methods/method_summary/5405/,350.1,USEPA,,NWCA_GRAB,NARS_WQX,NWCA Grab Sample,,Water Sampler (Other),,Final,,,,,,,,,,,,,STORET-1040684515,NARS_WQX-184540_2021,NARS_WQX,EPA National Aquatic Resources Survey (NARS),National Wetland Condition Assessment 2021,National Aquatic Resource Surveys National Wetland Condition Assessment 2021,NWCA 2021,,Y,,US,49,43,NWC_UT-10038,NWC_UT-10038,Wetland Palustrine-Emergent,WETLAND PALUSTRINE-EMERGENT,,40.79057,40.79057,-110.96798,-110.96798,NAD83,16020101,NARS_WQX-NWC_UT-10038,NARS_WQX-NWC_UT-10038,,,,,,,,,,,,,,,40.79057,-110.96798,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NARS_WQX/activities/NARS_WQX-184540_2021/results/1040684515/resdetectqntlmts,,,,,,GPS-Unspecified,,,,,,,,,,,,,STORET,2024-09-05T15:11:20,FALSE
Sample-Routine,Water,WATER,,Total Recoverable,TOTAL RECOVERABLE,Ammonia,AMMONIA,,,as N,AS N,AMMONIA_TOTAL RECOVERABLE_AS N_MG/L,6/27/2021,,,,,mg/L,,MG/L,No Result Value,Actual,NA - Not Available,Not Detected,Method Detection Level,0.0018,mg/L,0.0018,MG/L,Numeric,,,NA - Not Available,,,,,,,NA - Not Available,,,,,NA - Not Available,,,,,NA - Not Available,,,,,,350.1 ~ EPA; Ammonia Nitrogen by Colorimetry,https://www.nemi.gov/methods/method_summary/5405/,350.1,USEPA,,NWCA_GRAB,NARS_WQX,NWCA Grab Sample,,Water Sampler (Other),,Final,,,,,,,,,,,,,STORET-1040684551,NARS_WQX-182800_2021,NARS_WQX,EPA National Aquatic Resources Survey (NARS),National Wetland Condition Assessment 2021,National Aquatic Resource Surveys National Wetland Condition Assessment 2021,NWCA 2021,,Y,,US,49,45,NWC_UT-10202,NWC_UT-10202,Wetland Palustrine-Emergent,WETLAND PALUSTRINE-EMERGENT,,40.500128,40.500128,-114.043857,-114.043857,NAD83,16020306,NARS_WQX-NWC_UT-10202,NARS_WQX-NWC_UT-10202,,,,,,,,,,,,,,,40.500128,-114.043857,,,,,,,,https://www.waterqualitydata.us/data/providers/STORET/organizations/NARS_WQX/activities/NARS_WQX-182800_2021/results/1040684551/resdetectqntlmts,,,,,,GPS-Unspecified,,,,,,,,,,,,,STORET,2024-09-05T15:11:24,FALSE
